Row	chr	starts	ends	strand	ecto	endo	meso	Var8
Ccdc114	7	45924072	45948956	1	-0.22055785	2.8079739	-0.882588	7346
Tph1	7	46672537	46647130	0	-5.7934756	0.11106433	-3.9717064	7356
Fam174b	7	73740307	73776919	1	0.1046501	2.3944318	-0.7050178	7454
Cib1	7	80232813	80227156	0	4.1244593	5.181999	3.8315976	7488
Ttll13	7	80246376	80260821	1	-5.0779557	-0.6521483	-4.1030703	7490
Fam154b	7	82648528	82632960	0	0.3437076	3.2973378	-1.191808	7524
1700026D08Rik	7	83794880	83774101	0	-3.920181	3.3589935	-7.892828	7530
Ctsc	7	88278085	88310888	1	2.3151696	4.871338	2.471936	7557
Ccdc89	7	90426312	90428660	1	-1.4445927	2.4573638	-1.4883227	7569
Xrra1	7	99859218	99917824	1	-8.460601	0.6853777	-2.9149215	7620
Kcne3	7	100176670	100184869	1	-3.1087537	1.9940126	-0.3879132	7625
P4ha3	7	100285520	100319699	1	-2.1434407	0.6877153	-7.906164	7627
Dnajb13	7	100514960	100503018	0	-1.9054388	6.40435	-0.7943174	7632
Stard10	7	101317086	101346626	1	0.29775968	3.3812885	-0.90959275	7644
Lrrc51	7	101933895	101912984	0	0.80636054	2.912334	0.57914096	7656
Prkcdbp	7	105482197	105480607	0	-0.9402487	2.3548622	0.03340351	7697
Ppfibp2	7	107595051	107748582	1	-2.0459964	0.74581873	-4.0827737	7716
Stk33	7	109439081	109279223	0	-0.8535486	3.291547	-3.3869104	7724
Calca	7	114636357	114631480	0	4.2083554	7.2595825	0.22119561	7763
Nucb2	7	116504374	116540584	1	1.5406768	3.482164	1.6321071	7770
Arl6ip1	7	118129625	118118891	0	7.5963264	8.090859	7.5450273	7773
Syt17	7	118443552	118381856	0	-0.9058657	1.8549631	-3.3501337	7775
Anks4b	7	120173858	120183716	1	-2.649063	0.1731661	-8.474153	7801
Vwa3a	7	120739557	120805742	1	-5.454253	0.9248889	-2.9715726	7808
Gm166	7	127588595	127582384	0	1.4948978	4.4025903	1.1918151	7911
Prss8	7	127930113	127925725	0	4.460025	5.4758916	0.35714027	7928
Btbd16	7	130774069	130825897	1	-8.844039	-0.36827028	-9.231723	7952
Chst15	7	132317228	132235780	0	-1.354051	2.8497849	-0.75314015	7966
Oat	7	132576398	132557475	0	6.535773	7.1600986	6.4253225	7967
Fank1	7	133776861	133881532	1	-8.161251	2.3145173	-4.3969316	7981
9330101J02Rik	7	139683817	139638778	0	-3.289789	1.6778709	-9.6998415	8005
Ifitm6	7	141016892	141015812	0	-6.1786895	-0.4609484	-4.4143705	8038
Lrrc56	7	141194157	141210055	1	0.23062696	3.617809	-0.73949975	8046
Kcnq1	7	143107254	143427042	1	-8.663831	-0.57412076	-7.3145494	8098
Lrrc8e	8	4226827	4237470	1	-3.620371	0.42375746	-5.67102	8150
Ctxn1	8	4259274	4257648	0	4.362891	6.2484584	4.3369846	8154
Efnb2	8	8660773	8617434	0	3.9125733	5.187209	3.2144976	8162
Rab20	8	11478638	11453392	0	2.0306802	3.835738	-1.7883435	8172
Myom2	8	15057653	15133541	1	-3.104956	0.6261371	-3.788625	8211
Nek5	8	22125053	22073616	0	-8.330425	2.0072114	-2.9513974	8269
Ap3m2	8	22805654	22787354	0	-2.5569265	1.0799404	-2.865539	8284
Sfrp1	8	23411502	23449632	1	4.4435434	6.056528	5.1361384	8291
Adam32	8	24948804	24836140	0	-6.9096155	-0.5405698	-4.7948	8298
Zfp703	8	26977336	26981461	1	-0.49764818	2.1786976	0.18456954	8320
Unc5d	8	29219338	28646717	0	-3.6109211	0.111825615	-4.5511465	8333
Tusc3	8	39005867	39165112	1	4.064211	5.7511454	4.160464	8362
Mtus1	8	41133726	40990914	0	-1.7304233	1.2108622	-3.6003845	8376
Slc25a4	8	46211284	46206797	0	5.933414	7.8715215	7.30046	8402
Wdr17	8	54887184	54629055	0	-2.9708872	0.03900068	-4.3163433	8426
Tll1	8	64205993	64014770	0	-7.629025	-0.6588975	-5.9012322	8451
Zfp964	8	69659263	69664170	1	-7.56681	0.6928245	-1.9445103	8478
Fcho1	8	71725716	71708387	0	-2.4284358	0.4449019	-5.067659	8564
Hhip	8	80058006	79966115	0	-3.297699	0.46844244	-3.022418	8610
Gab1	8	80880479	80764434	0	-0.6390565	2.1332529	-0.20195127	8614
Palm3	8	84021471	84030295	1	0.03187785	2.4606843	-0.86806583	8638
Dand5	8	84822823	84815405	0	1.2751908	3.4466813	0.57491636	8655
Fbxw9	8	85060055	85067124	1	1.5683097	3.7677119	1.9240205	8673
Sall1	8	89044162	89027248	0	3.0423222	4.374546	2.422157	8703
Ccl22	8	94745590	94751699	1	-8.282219	-0.24255057	-8.669904	8744
Gpr56	8	94977109	95014208	1	-0.863081	3.0581377	-0.38348648	8753
Ccdc135	8	95055103	95078141	1	-3.8912451	3.74734	-5.1020517	8755
Kifc3	8	95142540	95099832	0	-2.7785566	1.9314486	-2.1231723	8757
Ccdc113	8	95534100	95558888	1	-3.6739874	2.4624991	-7.7986374	8764
Prss54	8	95575455	95559133	0	-7.59306	-0.79285693	-7.9807444	8765
Lrrc36	8	105413571	105464086	1	-8.414921	0.07333878	-8.802605	8817
Tppp3	8	105471526	105467493	0	-1.8682133	6.604879	-1.1098193	8818
Zdhhc1	8	105484350	105472481	0	-1.1549947	2.5888705	0.37033767	8819
Hsd11b2	8	105518746	105523984	1	0.65872055	4.080412	1.372215	8820
Tsnaxip1	8	105827744	105844676	1	-4.8871074	1.2604467	-2.0523992	8831
Esrp2	8	106136974	106130319	0	-1.6212901	1.79189	-1.346903	8847
Cdh1	8	106603351	106670246	1	5.4614544	6.314531	2.3031297	8855
Tmed6	8	107065644	107061484	0	-6.852421	1.69672	-7.2401056	8865
Hp	8	109579172	109575130	0	-7.4904485	1.6789886	-6.7261295	8877
Calb2	8	110168206	110142539	0	-0.2792537	3.9681375	0.49165386	8889
Adamts18	8	113848615	113697126	0	-3.4549963	0.18802343	-8.796877	8925
Dynlrb2	8	116505015	116515896	1	-0.73147285	7.4030285	-0.96715397	8931
Hsd17b2	8	117701946	117759029	1	-7.4211326	-0.29900146	-7.8088174	8943
Hsbp1	8	119344538	119348927	1	6.2946415	6.9756556	6.227573	8946
Hsdl1	8	119575200	119561979	0	2.3393211	4.556353	1.4162185	8952
Cotl1	8	119840579	119809225	0	3.4832613	5.7236633	2.7577806	8960
Map1lc3b	8	121590468	121598047	1	6.9548497	7.602586	6.972347	8975
Cyba	8	122432940	122424772	0	3.4510853	5.0243635	3.508451	8986
Dbndd1	8	123515463	123504718	0	0.11001138	2.1535435	-1.5541908	9019
Gas8	8	123518835	123536649	1	3.990015	5.1435547	3.875798	9020
Kbtbd3	9	4309743	4331721	1	0.45276856	2.9234505	1.0130376	9063
2200002K05Rik	9	15239045	15259393	1	-2.9355197	0.49544954	-8.429403	9110
Ccdc151	9	22002634	21989871	0	-0.5426946	4.6163745	-0.9463207	9178
Glb1l2	9	26806468	26763044	0	-3.7843995	0.9691535	-3.2052507	9204
Adamts15	9	30922452	30899155	0	0.2422763	3.8127267	-0.7159308	9216
Tmem45b	9	31464238	31426199	0	-2.6113906	0.17947452	-8.105275	9223
Spa17	9	37613720	37603295	0	2.6742868	5.652498	2.2646601	9262
Ubash3b	9	41161697	41011098	0	-1.0752052	1.971874	-0.32194677	9276
Sorl1	9	42124297	41964720	0	-0.82145816	1.9385726	-2.4265604	9277
Sc5d	9	42264300	42254177	0	3.4738655	4.687717	3.4844594	9278
Ift46	9	44767908	44792714	1	2.5050962	4.0682178	2.5562294	9318
Apoa1	9	46228580	46230466	1	-1.970737	5.279201	-3.6994584	9346
Apoc3	9	46235636	46232933	0	-7.085047	0.068793364	-7.4727306	9347
Apoa4	9	46240696	46243459	1	-7.924958	1.4057592	-8.312643	9348
Nnmt	9	48605153	48591877	0	-7.7212567	-0.024889104	-8.108941	9357
Ttc12	9	49486225	49436963	0	-0.8072473	2.7818882	-1.922708	9366
1600029D21Rik	9	50494525	50505639	1	-0.09694866	4.8909492	-0.5777423	9368
Bco2	9	50555181	50533087	0	-4.9956884	-0.1954854	-4.135445	9370
Il18	9	50575273	50581837	1	-1.4269817	2.6437504	-0.88392884	9372
Pih1d2	9	50617321	50625000	1	1.3713378	4.0997033	1.5132821	9375
Dixdc1	9	50739517	50662752	0	-1.922385	1.7151567	-0.6184082	9377
Elmod1	9	53975301	53911460	0	-4.718691	3.1068363	-5.106375	9401
Dnaja4	9	54698873	54716315	1	-3.056128	2.9884937	-3.1900556	9410
Lingo1	9	56685253	56618475	0	-1.2203425	1.5467929	-1.3367248	9431
Ccdc33	9	58118823	58028677	0	-2.870934	1.4471172	-1.5784987	9462
Islr	9	58159221	58156265	0	-8.300103	1.0444202	-6.950822	9464
Bbs4	9	59353508	59321966	0	2.9806485	4.4232845	3.1297987	9476
Dapk2	9	66158223	66272242	1	-3.332961	1.212428	-4.943038	9549
Fam81a	9	70142560	70089310	0	0.2228126	2.6708353	-3.039341	9571
Lipc	9	70934808	70798129	0	-8.005343	-0.85150355	-8.393028	9578
Dyx1c1	9	72958785	72973064	1	0.5439534	3.5792038	-0.15840147	9593
Gm5918	9	72985376	72979724	0	3.1086776	7.307875	3.3026896	9594
Rab27a	9	73044865	73097592	1	1.6414791	3.5489295	0.9863624	9596
2410004A20Rik	9	73101836	73104443	1	-8.104127	0.35904065	-8.491812	9597
Lysmd2	9	75625732	75637773	1	3.109382	4.7971106	3.5854073	9612
Cd109	9	78615546	78716253	1	-3.1297264	2.0664053	-1.7563496	9640
Myo6	9	80165031	80311729	1	-0.33551744	1.8493909	-2.2558699	9646
Irak1bp1	9	82829806	82847688	1	3.3617117	4.6683693	3.1011472	9650
Sh3bgrl2	9	83548338	83600292	1	2.3412933	3.8276432	1.5692823	9654
Tpbg	9	85842380	85847055	1	2.533011	4.1027966	2.0212095	9660
Rwdd2a	9	86572053	86574896	1	1.1307431	2.856727	0.91897684	9664
Ctsh	9	90054152	90076089	1	-1.734634	3.4405253	-0.96916145	9686
1600029I14Rik	9	99456243	99474751	1	-5.872014	2.7993758	-7.996664	9732
Nphp3	9	104002544	104043730	1	-0.5906137	2.1781764	-0.7551131	9760
Nek11	9	105395524	105162467	0	-3.2768958	1.3193762	-2.994729	9768
Abhd14a	9	106447678	106440051	0	4.4910393	5.477264	4.1483116	9785
Tex264	9	106685948	106658747	0	1.4601824	4.2426267	2.1859078	9797
Zmynd10	9	107547310	107551319	1	-4.915457	5.1504617	-8.262499	9811
Slc38a3	9	107668968	107650639	0	0.6847236	3.282532	-1.418263	9821
Dag1	9	108263924	108205955	0	3.5918245	4.732858	3.4199898	9841
Klhdc8b	9	108452377	108447658	0	-0.29754668	3.4823472	-2.4170346	9849
Dalrd3	9	108569892	108572771	1	4.4213085	6.573427	4.0007644	9857
Tmem89	9	108914619	108915563	1	-6.0186634	0.5040052	-6.5583515	9867
Kif9	9	110476994	110525179	1	-5.372175	1.8465292	-2.7054117	9902
Cmtm6	9	114731203	114749343	1	3.9423697	5.539014	4.3005443	9941
Dlec1	9	119102478	119148246	1	-2.5270023	0.6954338	-3.4590073	9959
Ttc21a	9	119937606	119967793	1	-3.9851837	1.2673963	-4.057995	9975
Sec22c	9	121705490	121680047	0	-0.43157542	1.9499981	-0.38260373	9992
Ccdc13	9	121839461	121797627	0	-4.2267065	1.3883265	-3.1911793	9998
Zfp167	9	122888471	122896124	1	-0.9812721	1.3164306	-0.9726035	10010
Lztfl1	9	123717625	123694416	0	2.6403065	3.9987204	2.3177722	10026
Iyd	10	3540240	3554877	1	-7.763652	0.095444836	-8.151337	10038
9130014G24Rik	10	10472326	10335703	0	-5.4559283	0.6002196	-4.000338	10070
Stx11	10	12964259	12939983	0	-3.2667232	0.27044562	-6.976335	10077
Perp	10	18845071	18857073	1	2.1798463	5.3074155	1.6613146	10102
Stx7	10	24149317	24188959	1	2.6090074	4.675381	3.0333798	10142
Samd3	10	26229707	26272172	1	-1.3161646	5.5508285	-0.22623187	10153
Arhgap18	10	26753421	26918648	1	-0.018780017	2.301233	0.27121723	10155
Rsph4a	10	33905111	33916021	1	-2.2890291	4.846187	-9.320569	10175
AI317395	10	40025268	40001575	0	-4.5540032	-0.81699413	-8.901046	10204
9030224M15Rik	10	40683282	40811083	1	-2.5255744	2.7536006	-1.6094778	10212
Akd1a	10	41316247	41348269	1	-7.7321997	2.494268	-4.2674413	10217
Akd1b	10	41351711	41433288	1	-5.9443808	-0.89625037	-7.3320656	10218
Ppil6	10	41490439	41514284	1	-0.8759102	1.8129318	-2.9334457	10222
Lace1	10	42478565	42312585	0	-0.8329145	2.329333	0.38004535	10229
Cd24a	10	43579169	43584262	1	8.040462	9.317733	8.218517	10238
Prdm1	10	44528501	44437177	0	-7.7853546	1.3817532	-3.9506469	10243
Rfx6	10	51677756	51730429	1	-3.8237185	0.121682584	-6.298866	10255
Smpdl3a	10	57794335	57811830	1	-0.5412751	3.410931	1.1349876	10276
Pla2g12b	10	59403660	59421976	1	-4.832288	4.623267	-2.7345452	10285
Pcbd1	10	61089343	61094328	1	4.412393	6.3407187	2.8221018	10300
Tbata	10	61171954	61188841	1	-8.343569	1.5721118	-8.731253	10302
Nodal	10	61417972	61425338	1	1.5823064	4.880963	-1.5602654	10306
Hkdc1	10	62422491	62383137	0	-9.272508	0.619396	-3.9053037	10320
Srgn	10	62527451	62493833	0	-8.199867	3.4105508	-3.6281934	10323
Stox1	10	62726128	62659043	0	-2.7482975	0.79410785	-3.0104506	10327
Dnajc12	10	63382443	63408840	1	0.44982195	3.4465034	1.916695	10339
Bicc1	10	71159700	70922832	0	-1.8312023	3.3293426	-0.44965234	10359
Rab36	10	75037058	75054748	1	-1.4519621	2.7259364	-1.5783811	10368
Cstb	10	78425670	78427619	1	6.6734433	7.9342456	7.1505837	10427
Gzmm	10	79689020	79695261	1	-4.1488357	2.3781989	-2.8140538	10447
Bsg	10	79704491	79711969	1	8.139232	8.544925	8.097764	10448
Abca7	10	79996494	80015572	1	-2.2932613	0.7757585	-4.698433	10470
Gpx4	10	80047166	80056439	1	6.602228	7.444781	6.8080397	10473
Reep6	10	80329953	80336441	1	1.0000325	2.977995	-0.5545942	10488
Tle2	10	81574561	81590845	1	-3.9354227	0.5205997	-5.689889	10555
Tle6	10	81601073	81590904	0	-2.4952645	0.8869837	-4.7574177	10556
Tcp11l2	10	84576626	84614359	1	-3.4091532	-0.1501911	-5.2748847	10574
Gm872	10	93081618	92775619	0	-8.182019	-0.53381896	-11.306669	10624
Plxnc1	10	94944578	94790872	0	-2.5786092	0.49475247	-5.415601	10641
Btg1	10	96617001	96622813	1	2.2221475	4.1526194	2.158336	10648
Kitl	10	100015630	100100413	1	-0.7089873	5.044295	2.6653645	10659
Rassf9	10	102512222	102546560	1	-2.5694237	0.7114052	-1.9910554	10664
Lrriq1	10	103236322	103063198	0	-1.7558569	2.606789	-5.52497	10666
Acss3	10	107123668	106936164	0	-1.1155416	1.3426359	-2.1553028	10672
Caps2	10	112163621	112216555	1	-8.8398285	-0.59484076	-5.905585	10694
Lgr5	10	115587780	115450311	0	-1.1075999	3.0362833	-0.91872424	10704
Cpm	10	117629500	117687352	1	-0.5733866	2.7882905	-1.2009934	10720
Slc39a5	10	128401224	128395934	0	-5.2039156	1.7979213	-5.8139925	10819
Myl6	10	128493875	128490860	0	7.788923	8.463482	8.032211	10823
Suox	10	128673918	128669887	0	-0.91621375	1.6093669	-1.725362	10832
Ormdl2	10	128821631	128817457	0	5.6290765	6.400364	5.299193	10841
Limk2	11	3409189	3344256	0	1.4550055	3.1655605	1.3962489	10860
Dusp18	11	3895240	3901296	1	0.16999975	3.8574798	1.8275447	10868
Sec14l4	11	4031462	4048024	1	1.5899495	3.8266978	2.131562	10873
Ccdc157	11	4160293	4141123	0	0.28741845	3.1147444	-0.02837278	10878
Lif	11	4257557	4272514	1	-9.186004	-0.7613103	-9.5736885	10883
Rasl10a	11	5058128	5060385	1	-7.5637503	-0.37888345	-7.951435	10896
H2afv	11	6444443	6427226	0	7.381313	7.8943887	7.3617234	10923
Pkd1l1	11	8973266	8826708	0	-4.9885774	2.6951115	-5.710681	10935
Sun3	11	9048991	9016054	0	-6.290387	1.55421	-1.4686182	10937
Upp1	11	9118103	9136170	1	1.9934757	7.3665295	4.15767	10938
Cobl	11	12464960	12236608	0	-3.1570096	0.49410224	-7.1561284	10946
Wdpcp	11	21572235	21898989	1	-0.7885037	1.9373319	-0.47093135	10971
Ccdc104	11	29247409	29221532	0	3.555175	5.0628414	3.48979	10994
Kcnmb1	11	33963013	33973641	1	-7.9802804	-0.4145425	-3.8133757	11035
Nipal4	11	46166508	46148155	0	-8.849074	0.61409396	-7.4997926	11073
Gpx3	11	54902453	54910377	1	3.8117182	5.320239	4.2872586	11168
Fam183b	11	58801960	58792797	0	-1.8464788	6.050092	-2.5752	11198
Lrrc48	11	60353329	60394341	1	-2.2434995	3.2480438	-1.8184621	11231
B9d1	11	61505144	61512931	1	4.7096014	6.7208853	4.5936375	11257
Dnahc9	11	66168551	65831282	0	-5.1270204	-0.49346697	-7.126139	11292
Wdr16	11	67965651	67924806	0	-1.937286	5.748572	-0.13541652	11309
Tmem107	11	69070806	69073293	1	4.1899185	6.77528	4.2462077	11328
BC096441	11	69696098	69682577	0	-4.071323	-0.7601578	-5.1370792	11358
Tnfsf13	11	69685784	69682846	0	-4.302112	0.06368819	-4.6897964	11359
Tekt1	11	72362442	72344722	0	-0.6682451	6.362871	-0.05592944	11438
Spns2	11	72489904	72451638	0	-5.1352606	-0.13342352	-4.870868	11442
Rph3al	11	75938429	75830999	0	-2.4180257	0.29932025	-6.231975	11495
Sdf2	11	78245746	78255496	1	5.069368	6.0454564	5.1578345	11539
Vtn	11	78499091	78502324	1	-4.4750338	3.4325528	-8.474153	11548
Lgals9	11	78984946	78962974	0	-1.7991192	1.9854021	-2.7815473	11559
Hnf1b	11	83850063	83905917	1	-5.17427	2.9253905	-3.8921032	11621
Dhrs11	11	84828994	84820856	0	0.94539845	3.181431	0.86404556	11630
Car4	11	84957786	84966044	1	7.607325	9.735859	7.843636	11635
Dhx40	11	86807696	86768846	0	3.3205388	4.8952136	3.3633502	11651
Mks1	11	87853215	87863803	1	1.5670863	3.483197	1.8471965	11669
Nog	11	89302559	89300638	0	-2.5701919	4.453988	-0.84239906	11683
Ankfn1	11	89639631	89420987	0	-5.8456516	-0.56002176	-8.707267	11684
Mycbpap	11	94521742	94501347	0	-2.7571678	0.7974582	-4.2089825	11707
B4galnt2	11	95914891	95865943	0	-3.6970708	0.9906574	-4.762827	11738
Gip	11	96024545	96030831	1	-6.5233707	-0.19265303	-3.4371238	11740
Calcoco2	11	96111964	96099326	0	-3.6098697	1.6232924	-2.3828444	11744
Ttll6	11	96133786	96165451	1	-6.860465	0.3389091	-9.400153	11745
Lrrc46	11	97041407	97034602	0	-1.9385884	4.873587	-7.7185903	11767
Krt19	11	100148665	100140810	0	-1.8502086	4.457687	0.69055367	11873
Krt42	11	100269871	100262882	0	-5.4099083	0.22217198	-8.271523	11878
Ttc25	11	100545607	100572568	1	-0.8604429	3.6847653	-1.0076631	11889
Vps25	11	101253707	101259549	1	6.592996	7.259889	6.495752	11919
Wnk4	11	101260567	101277409	1	-2.4262428	0.87919563	-2.5849016	11920
Ccdc103	11	102881204	102885216	1	0.1401715	4.878124	0.71168095	11972
Fam187a	11	102885169	102886731	1	-7.7093067	-0.9497455	-8.096991	11973
Cyb561	11	105953336	105933702	0	2.0959833	4.6827602	-1.5331273	12009
Cd79b	11	106314762	106311341	0	-4.6226544	1.1980127	-3.0628064	12024
Cpsf4l	11	113710017	113698172	0	-1.6709528	1.9715785	-2.5372908	12071
Dnaic2	11	114727408	114757889	1	-5.78262	2.2034492	-9.644236	12076
Gprc5c	11	114851152	114872617	1	2.926417	5.444367	3.3957407	12080
Cd300e	11	115062177	115051917	0	-8.127111	-0.17490448	-6.040864	12090
Myo15b	11	115861612	115892603	1	-10.022161	-0.60398	-7.087917	12122
2210020M01Rik	11	115899966	115906269	1	-2.9907207	3.2187371	-4.3218217	12124
Evpl	11	116238077	116220559	0	-5.1280146	-0.43674612	-4.2472105	12139
Foxj1	11	116335399	116330704	0	0.5753796	7.2228136	0.21199387	12143
Sphk1	11	116530925	116536674	1	-9.320188	-0.80726635	-4.385944	12148
Syngr2	11	117809668	117814283	1	5.1944685	6.1668487	4.8091755	12166
Ccdc40	11	119228572	119265236	1	1.0908068	3.3054879	0.5987857	12188
Nptx1	11	119547753	119538719	0	-1.6814964	0.8615488	-1.7066104	12196
Myadml2	11	120648158	120646031	0	-5.3164353	-0.25319788	-7.4410853	12230
Dcxr	11	120727281	120725399	0	2.0628521	4.2690477	2.2931452	12236
Uts2r	11	121160271	121161973	1	-7.8330674	-0.67922723	-8.220752	12251
Apob	12	7977648	8016835	1	-7.5435987	1.5162957	-7.7792797	12287
Wdr35	12	8973892	9028847	1	1.686966	3.676436	1.4408692	12297
Atp6v1c2	12	17329359	17284721	0	-3.9626164	0.51565844	-2.6223805	12323
Efcab10	12	33394854	33401269	1	4.845731	8.211314	3.0833542	12380
Arl4a	12	40038025	40005447	0	1.3863322	4.608573	1.1578287	12400
Nfkbia	12	55492647	55489411	0	2.9592621	5.155441	3.807019	12439
Foxa1	12	57546121	57540631	0	-7.0006747	2.9383972	-1.7541533	12451
Rpl10l	12	66284401	66283381	0	-6.9429684	-0.82083744	-7.482656	12472
Pygl	12	70231488	70190811	0	-0.032592982	3.7973704	0.34770152	12494
Lrrc9	12	72441866	72514334	1	-1.6828332	1.9858044	-1.8187543	12510
Six1	12	73053887	73036929	0	-7.037479	0.8245	-2.0987341	12515
Prkch	12	73584797	73778185	1	-2.1701262	1.5840424	-2.9068182	12521
Dbpht2	12	74297474	74300468	1	-2.5886512	0.89562255	-9.035229	12525
Ppp1r36	12	76417599	76439473	1	-2.5760555	1.5756199	-7.973724	12540
Plekhg3	12	76533560	76579039	1	-0.5318729	2.6562161	0.3431861	12541
Gpx2	12	76795554	76792335	0	1.4732343	6.4105735	-2.8706684	12545
Smoc1	12	81026808	81186414	1	1.0261428	5.202009	1.1176263	12575
Slc8a3	12	81333180	81197915	0	-5.66944	1.3086811	-5.182655	12576
2900006K08Rik	12	84409071	84433780	1	-2.6802976	0.763212	-2.3728364	12609
Fam164c	12	85288591	85299358	1	-3.9072037	2.573574	-2.0724952	12629
Samd15	12	87200750	87201943	1	-3.3614335	1.9019434	-4.9715104	12652
Ttc8	12	98920574	98983238	1	1.9466499	3.8828151	2.1344826	12678
Calm1	12	100199435	100209806	1	6.8502264	7.7220335	6.8242164	12685
4831426I19Rik	12	105009809	104929949	0	-4.336393	-0.7226029	-9.920475	12743
Ak7	12	105705982	105782447	1	-5.7346377	2.8596098	-5.4702454	12755
Eml1	12	108370957	108539617	1	1.1046283	2.913341	0.9360171	12764
Stk30	12	110840939	110807798	0	-1.6362463	2.8213887	-0.004929782	12780
Amn	12	111271111	111276426	1	-2.8077533	3.3690464	0.4223148	12787
Crip2	12	113140236	113145504	1	6.518968	7.2547255	4.6080284	12823
Crip1	12	113152012	113153877	1	5.2295513	6.4510884	3.9915738	12824
Wdr60	12	116263025	116207050	0	1.1366801	2.9028664	0.9158317	12830
Akr1c13	13	4191184	4205596	1	-7.5504155	1.9378434	-7.9381	12853
Akr1c19	13	4228700	4248681	1	-1.8708678	3.402051	-0.19057539	12854
Akr1c12	13	4279433	4268172	0	-7.404126	0.5660019	-7.791811	12855
Gng4	13	13784059	13827897	1	-8.604074	1.409477	-7.991758	12885
Stard3nl	13	19395752	19357677	0	6.199041	6.9260125	5.9920936	12903
Elmo1	13	20090507	20608353	1	1.3382537	4.2373924	2.0943122	12908
Hist1h2bm	13	21722098	21722478	1	1.717556	3.3411307	1.0222043	12922
Hist1h4j	13	21735062	21735837	1	-0.66447145	1.9535284	-2.6868713	12923
Agtr1a	13	30336441	30382867	1	-3.823426	0.920743	-1.6845646	13049
Serpinb6c	13	33905708	33879816	0	-7.541111	0.4110948	-4.7767925	13074
Eci3	13	34963810	34946614	0	-5.8318806	0.2512563	-2.9465468	13087
Dsp	13	38151328	38198577	1	-1.1939304	2.9571605	0.7878945	13101
Slc35b3	13	38960875	38932140	0	2.271276	4.072375	2.6838884	13107
Mak	13	41079706	41025120	0	-0.7300796	4.2739353	-1.5954134	13113
Nedd9	13	41487320	41309916	0	-5.6898937	0.99072784	-2.2890823	13119
Rnf182	13	43615710	43670945	1	-4.677122	0.19750589	-5.2453785	13131
Gmpr	13	45507444	45546382	1	1.137401	3.7126884	1.5046041	13136
Atxn1	13	45964991	45549758	0	-4.5917377	1.0488807	-5.006903	13137
Gm1574	13	46273721	46300115	1	-7.511774	1.1519268	-5.4255276	13138
Shc3	13	51567084	51431041	0	-7.685106	1.2119586	-7.920787	13175
Higd2a	13	54590207	54591158	1	7.078041	7.7022347	7.108774	13195
Fgfr4	13	55152640	55168759	1	-8.889553	0.12442916	-4.601672	13208
Kif27	13	58354862	58287516	0	-3.4559662	2.629186	-1.77186	13250
Zfp759	13	67128228	67141787	1	0.47939077	2.44133	-0.002554224	13307
Bhmt2	13	93674302	93655720	0	-8.215743	3.9963942	-2.1439962	13418
Dmgdh	13	93674433	93752831	1	-5.098641	0.2622771	-6.749359	13419
Cd180	13	102693558	102739629	1	-8.0857935	-0.6302384	-5.8885155	13482
Ccno	13	112987802	112990778	1	0.23463677	5.3834214	-0.7571188	13525
Gm6320	13	112993868	113000394	1	-4.978175	-0.011613743	-8.687787	13526
Gzmk	13	113225908	113171608	0	-4.80207	0.37664476	-6.7747164	13530
Emb	13	117220625	117274098	1	8.969475	11.558433	9.730391	13543
Fam107a	14	8318023	8296274	0	-0.9053174	2.1675444	-1.1869144	13564
Oit1	14	8378763	8348948	0	-2.1067846	2.5505464	-7.7757554	13565
Fhit	14	11162035	9550092	0	-2.5823755	0.6037188	-2.5550222	13566
Nek10	14	14820765	15006743	1	-7.8432813	-0.8002219	-7.8159285	13577
Kcnk5	14	20181782	20140058	0	1.37301	3.2528634	1.0641958	13592
Kcnk16	14	20269162	20262756	0	-6.8789244	3.351267	-5.114605	13593
Ttc18	14	20452226	20394190	0	-2.9348836	1.4332085	-3.7095912	13599
Hesx1	14	27000362	27002329	1	1.0565867	6.032755	-1.5840783	13649
Il17rb	14	30008896	29996141	0	-8.512833	-0.99991125	-8.9005165	13660
Lrrc18	14	32991382	33015292	1	-1.8614715	3.725328	-3.740142	13708
5730469M10Rik	14	41013788	40993740	0	4.49216	5.796105	2.9545763	13740
Dydc2	14	41069074	41049209	0	1.5982327	4.409083	-0.47825006	13741
Sftpd	14	41185198	41172212	0	-5.735104	-0.31822962	-7.8597536	13746
Klhl33	14	50893255	50891389	0	-5.2709317	-0.47072875	-8.132547	13789
Ang	14	51091077	51102007	1	-7.4132214	0.9585237	-7.800905	13799
Rnase4	14	51091077	51106151	1	-5.9100976	2.5596993	-8.449785	13800
Slc39a2	14	51892889	51896745	1	-2.569044	1.5214148	-0.9061023	13813
Slc7a8	14	54781886	54722216	0	-1.4329861	1.501803	-2.4796336	13844
Myh7	14	54994634	54970688	0	-4.8055186	-0.24667816	-10.554659	13854
Cideb	14	55758458	55754045	0	-0.39316794	2.0531642	-0.56600124	13885
Gzmc	14	56234656	56231401	0	-1.5665528	1.5092849	-7.3541675	13908
Ift88	14	57424062	57517936	1	1.7842672	3.8138194	2.082799	13922
Shisa2	14	59625281	59631658	1	1.4924047	3.9169083	0.45611963	13941
Arl11	14	61309753	61311936	1	-7.6325345	1.916607	-8.020219	13952
Scara3	14	65953744	65919395	0	-2.1887875	2.3093872	-0.14648399	14000
Nudt18	14	70577847	70582571	1	-1.6268272	1.1753644	-1.6169919	14051
